symbol,name,reportDate,fiscalDateEnding,estimate,currency
TGC,Tengasco Inc,2021-03-29,2020-12-31,,USD
TGE,TGE,2021-02-10,2020-12-31,,USD
TGH,Textainer Group Holdings Ltd,2021-02-09,2020-12-31,0.49,USD
TGI,Triumph Group Inc,2021-02-04,2020-12-31,-0.08,USD
TGNA,TEGNA Inc,2021-03-01,2020-12-31,1.12,USD
TGP,Teekay LNG Partners LP,2021-02-25,2020-12-31,0.61,USD
TGT,Target Corp,2021-03-01,2021-02-28,2.45,USD
TGTX,TG Therapeutics Inc,2021-03-01,2020-12-31,-0.54,USD
THC,Tenet Healthcare Corp,2021-02-09,2020-12-31,1.09,USD
THFF,First Financial Corp - Indiana,2021-02-04,2020-12-31,0.88,USD
THG,Hanover Insurance Group Inc,2021-02-03,2020-12-31,2.3,USD
THMO,ThermoGenesis Holdings Inc,2021-03-22,2020-12-31,-0.23,USD
THO,Thor Industries Inc,2021-03-08,2021-01-31,1.52,USD
THR,Thermon Group Holdings Inc,2021-02-04,2020-12-31,0.24,USD
THRM,Gentherm Inc Class A,2021-02-17,2020-12-31,0.65,USD
THS,Treehouse Foods Inc,2021-02-11,2020-12-31,1.06,USD
TIF,Tiffany & Company,2021-03-18,2021-01-31,1.91,USD
TIGO,Millicom International Cellular SA,2021-02-11,2020-12-31,0.02,USD
TILE,Interface Inc,2021-02-24,2020-12-31,0.24,USD
TISI,Team Inc,2021-03-10,2020-12-31,-0.08,USD
TITN,Titan Machinery Inc,2021-03-24,2021-01-31,0.1,USD
TIVO,TIVO,2021-02-16,2020-12-31,,USD
TJX,TJX Companies Inc,2021-02-24,2020-11-30,0.62,USD
TK,Teekay Corp,2021-02-25,2020-12-31,,USD
TKR,Timken Company,2021-02-03,2020-12-31,0.92,USD
TLND,Talend SA,2021-02-10,2020-12-31,-0.3,USD
TLRA,TLRA,2021-03-08,2020-12-31,,USD
TLYS,Tillys Inc - Class A,2021-03-10,2021-02-28,0.19,USD
TMHC,Taylor Morrison Home Corp,2021-02-03,2020-12-31,0.82,USD
TMO,Thermo Fisher Scientific Inc,2021-02-01,2020-12-31,6.47,USD
TMO,Thermo Fisher Scientific Inc,2021-04-20,2021-03-31,,USD
TMST,TimkenSteel Corp,2021-02-18,2020-12-31,-0.2,USD
TMUS,TMobile US Inc,2021-02-04,2020-12-31,0.51,USD
TMX,Terminix Global Holdings Inc,2021-02-25,2020-12-31,0.1,USD
TNAV,Telenav Inc,2021-02-04,2020-12-31,0.02,USD
TNC,Tennant Company,2021-02-18,2020-12-31,0.44,USD
TNDM,Tandem Diabetes Care Inc,2021-02-22,2020-12-31,0.12,USD
TNET,TriNet Group Inc,2021-02-11,2020-12-31,0.25,USD
TNK,Teekay Tankers Ltd,2021-02-25,2020-12-31,-0.72,USD
TNP,Tsakos Energy Navigation Ltd,2021-03-22,2020-12-31,,USD
TNXP,Tonix Pharmaceuticals Holding Corp,2021-03-22,2020-12-31,-0.09,USD
TOL,Toll Brothers Inc,2021-02-23,2021-01-31,0.47,USD
TOPS,Top Ships Inc,2021-02-08,2020-12-31,,USD
TOUR,Tuniu Corp,2021-04-07,2021-03-31,,CNY
TPCO,Tribune Publishing Company,2021-03-02,2020-12-31,0.48,USD
TPH,Tri Pointe Homes Inc,2021-02-18,2020-12-31,0.66,USD
TPH,Tri Pointe Homes Inc,2021-04-21,2021-03-31,,USD
TPIC,TPI Composites Inc,2021-02-25,2020-12-31,0.13,USD
TPL,Texas Pacific Land Corporation,2021-01-28,2020-12-31,4.62,USD
TPR,Tapestry Inc,2021-02-04,2020-12-31,0.98,USD
TPRE,Third Point Reinsurance Ltd,2021-02-25,2020-12-31,2,USD
TPTX,Turning Point Therapeutics Inc,2021-03-18,2020-12-31,-0.94,USD
TPX,Tempur Sealy International Inc,2021-02-11,2020-12-31,0.52,USD
TR,Tootsie Roll Industries Inc,2021-02-10,2020-12-31,,USD
TR,Tootsie Roll Industries Inc,2021-04-20,2021-03-31,,USD
TREX,TREX Co. Inc,2021-02-22,2020-12-31,0.36,USD
TRGP,Targa Resources Corp,2021-02-18,2020-12-31,0.27,USD
TRIB,Trinity Biotech Plc,2021-03-29,2020-12-31,0.14,USD
TRIP,TripAdvisor Inc,2021-02-10,2020-12-31,-0.25,USD
TRMB,Trimble Inc,2021-02-10,2020-12-31,0.51,USD
TRMK,Trustmark Corp,2021-01-26,2020-12-31,0.67,USD
TRN,Trinity Industries Inc,2021-02-17,2020-12-31,-0.04,USD
TRNO,Terreno Realty Corp,2021-02-04,2020-12-31,0.19,USD
TROV,TROV,2021-02-25,2020-12-31,,USD
TROW,T. Rowe Price Group Inc,2021-01-28,2020-12-31,2.58,USD
TRS,Trimas Corp,2021-02-25,2020-12-31,0.31,USD
TRST,TrustCo Bank Corp NY,2021-04-19,2021-03-31,,USD
TRT,Trio-Tech International,2021-02-11,2020-12-31,,USD
TRTN,Triton International Ltd,2021-02-12,2020-12-31,1.42,USD
TRTN,Triton International Ltd,2021-04-22,2021-03-31,,USD
TRTX,TPG RE Finance Trust Inc,2021-02-17,2020-12-31,0.3,USD
TRU,TransUnion,2021-02-16,2020-12-31,0.79,USD
TRUE,Truecar Inc,2021-02-18,2020-12-31,-0.04,USD
TRUP,Trupanion Inc,2021-02-11,2020-12-31,-0.04,USD
TRV,Travelers Companies Inc,2021-04-19,2021-03-31,,USD
TRVG,trivago NV,2021-02-10,2020-12-31,,EUR
TRVN,Trevena Inc,2021-03-10,2020-12-31,-0.07,USD
TSBK,Timberland Bancorp Inc,2021-01-25,2020-12-31,,USD
TSC,Tristate Capital Holdings Inc,2021-01-27,2020-12-31,0.26,USD
TSC,Tristate Capital Holdings Inc,2021-04-19,2021-03-31,,USD
TSCBP,TriState Capital Holdings Inc. Depositary Share representing a 140th Interest in a Share of 6.375 FixedtoFloating Rate Series B NonCumulative Perpetual Pre,2021-01-27,2020-12-31,,USD
TSCBP,TriState Capital Holdings Inc. Depositary Share representing a 140th Interest in a Share of 6.375 FixedtoFloating Rate Series B NonCumulative Perpetual Pre,2021-04-19,2021-03-31,,USD
TSCO,Tractor Supply Company,2021-01-28,2020-12-31,1.47,USD
TSCO,Tractor Supply Company,2021-04-21,2021-03-31,,USD
TSE,Trinseo S.A.,2021-02-04,2020-12-31,1.48,USD
TSLA,Tesla Inc,2021-01-27,2020-12-31,0.95,USD
TSLX,TPG Specialty Lending Inc,2021-02-17,2020-12-31,0.5,USD
TSN,Tyson Foods Inc - Class A,2021-02-04,2020-12-31,1.49,USD
TT,Trane Technologies plc - Class A,2021-02-05,2020-12-31,0.91,USD
TTC,Toro Company,2021-03-03,2021-01-31,0.74,USD
TTD,Trade Desk Inc Class A,2021-02-25,2020-12-31,1.87,USD
TTEC,TeleTech Holdings Inc,2021-03-02,2020-12-31,0.71,USD
TTEK,Tetra Tech Inc,2021-01-27,2020-12-31,0.81,USD
TTGT,TechTarget Inc,2021-02-10,2020-12-31,0.41,USD
TTI,Tetra Technologies Inc,2021-02-25,2020-12-31,-0.09,USD
TTMI,TTM Technologies Inc,2021-02-03,2020-12-31,0.25,USD
TTPH,TTPH,2021-03-10,2020-12-31,,USD
TTSH,TTSH,2021-03-11,2020-12-31,,USD
TTWO,TakeTwo Interactive Software Inc,2021-02-08,2020-12-31,0.94,USD
TUES,TUES,2021-02-03,2020-12-31,,USD
TUESQ,TUESQ,2021-02-03,2020-12-31,,USD
TUFN,Tufin Software Technologies Ltd,2021-02-12,2020-12-31,-0.11,USD
TUP,Tupperware Brands Corp,2021-03-10,2020-12-31,0.77,USD
TURN,180 Degree Capital Corp,2021-02-22,2020-12-31,,USD
TUSK,Mammoth Energy Services Inc,2021-02-25,2020-12-31,-0.1,USD
TVTY,Tivity Health Inc,2021-02-17,2020-12-31,0.29,USD
TW,Tradeweb Markets Inc Cls A,2021-02-04,2020-12-31,0.33,USD
TWI,Titan International Inc,2021-03-02,2020-12-31,-0.22,USD
TWIN,Twin Disc Incorporated,2021-01-29,2020-12-31,-0.19,USD
TWLO,Twilio Inc Class A,2021-02-03,2020-12-31,-0.07,USD
TWNK,Hostess Brands Inc - Class A,2021-02-24,2020-12-31,0.2,USD
TWO,Two Harbors Investment Corp,2021-02-03,2020-12-31,0.24,USD
TWOU,2U Inc,2021-02-04,2020-12-31,-0.09,USD
TWTR,Twitter Inc,2021-02-09,2020-12-31,0.3,USD
TX,Ternium SA,2021-02-16,2020-12-31,0.91,USD
TXG,10x Genomics Inc - Class A,2021-02-16,2020-12-31,-0.23,USD
TXN,Texas Instruments Inc,2021-01-26,2020-12-31,1.33,USD
TXN,Texas Instruments Inc,2021-04-19,2021-03-31,,USD
TXRH,Texas Roadhouse Inc,2021-02-18,2020-12-31,0.51,USD
TXT,Textron Inc,2021-01-27,2020-10-31,0.89,USD
TYL,Tyler Technologies Inc,2021-02-10,2020-12-31,1.42,USD
TZOO,Travelzoo Inc,2021-03-01,2020-12-31,-0.04,USD
U,Unity Software Inc,2021-02-04,2020-12-31,,USD
UAA,Under Armour Inc - Class A,2021-02-09,2020-12-31,-0.07,USD
UAN,CVR Partners LP,2021-02-17,2020-12-31,-1.67,USD
UBER,Uber Technologies Inc,2021-02-10,2020-12-31,-0.55,USD
UBFO,United Security Bancshares,2021-04-13,2021-03-31,,USD
UBSI,United Bankshares Inc,2021-01-27,2020-12-31,0.59,USD
UCBI,United Community Banks Inc,2021-04-19,2021-03-31,,USD
UCBIO,,2021-04-19,2021-03-31,,USD
UDR,UDR Inc,2021-02-09,2020-12-31,0.11,USD
UE,Urban Edge Properties,2021-02-17,2020-12-31,0.03,USD
UEPS,Net 1 UEPS Technologies Inc,2021-02-04,2020-12-31,-0.42,USD
UFCS,United Fire Group Inc,2021-02-17,2020-12-31,0.13,USD
UFPI,UFP Industries Inc,2021-02-17,2020-12-31,0.73,USD
UFPI,UFP Industries Inc,2021-04-20,2021-03-31,,USD
UFPT,UFP Technologies Inc,2021-03-02,2020-12-31,0.41,USD
UFS,Domtar Corporation,2021-02-11,2020-12-31,0.39,USD
UGI,UGI Corp,2021-02-03,2020-12-31,1.17,USD
UHAL,Amerco,2021-02-03,2020-12-31,7.08,USD
UHS,Universal Health Services Inc - Class B,2021-02-24,2020-12-31,2.79,USD
UHT,Universal Health Realty Income Trust,2021-02-24,2020-12-31,,USD
UI,Ubiquiti Inc,2021-02-05,2020-12-31,1.77,USD
UIS,Unisys Corp,2021-02-23,2020-12-31,0.45,USD
ULTA,Ulta Beauty Inc,2021-03-10,2021-02-28,2.26,USD
UMBF,UMB Financial Corp,2021-01-26,2020-12-31,2.29,USD
UMH,UMH Properties Inc,2021-03-03,2020-12-31,-0.11,USD
UMPQ,Umpqua Holdings Corp,2021-04-20,2021-03-31,,USD
UNF,Unifirst Corp,2021-03-30,2021-02-28,1.67,USD
UNFI,United Natural Foods Inc,2021-03-09,2021-02-28,0.81,USD
UNH,Unitedhealth Group Inc,2021-04-13,2021-03-31,,USD
UNIT,Uniti Group Inc,2021-03-10,2020-12-31,0.09,USD
UNM,Unum Group,2021-02-04,2020-12-31,1.2,USD
UNP,Union Pacific Corp,2021-04-21,2021-03-31,,USD
UNT,UNT,2021-03-15,2020-12-31,,USD
UNTCQ,UNTCQ,2021-03-15,2020-12-31,,USD
UNTY,Unity Bancorp Inc,2021-04-15,2021-03-31,,USD
UNVR,Univar Solutions Inc,2021-02-23,2020-12-31,0.25,USD
UONEK,Urban One Inc - Class D,2021-03-18,2020-12-31,,USD
UPS,United Parcel Service Inc - Class B,2021-02-02,2020-12-31,2.13,USD
URBN,Urban Outfitters Inc,2021-03-01,2021-01-31,0.29,USD
URI,United Rentals Inc,2021-01-27,2020-12-31,4.19,USD
USAC,USA Compression Partners LP,2021-02-16,2020-12-31,-0.09,USD
USAT,USA Technologies Inc,2021-02-04,2020-12-31,-0.03,USD
USB,U.S. Bancorp.,2021-04-15,2021-03-31,,USD
USCR,U.S. Concrete Inc,2021-02-23,2020-12-31,0.25,USD
USDP,USD Partners LP,2021-03-02,2020-12-31,,USD
USFD,US Foods Holding Corp,2021-02-09,2020-12-31,0.21,USD
USLM,United States Lime & Minerals Inc,2021-01-28,2020-12-31,,USD
USM,United States Cellular Corporation,2021-02-18,2020-12-31,0.03,USD
USNA,Usana Health Sciences Inc,2021-02-09,2020-12-31,1.41,USD
USNA,Usana Health Sciences Inc,2021-04-19,2021-03-31,,USD
USPH,U.S. Physical Therapy Inc,2021-02-26,2020-12-31,0.83,USD
USX,U.S. Xpress Enterprises Inc - Class A,2021-01-28,2020-12-31,0.19,USD
UTHR,United Therapeutics Corp,2021-02-24,2020-12-31,3.24,USD
UTL,Unitil Corp,2021-01-28,2020-12-31,0.81,USD
UTMD,Utah Medical Products Inc,2021-01-28,2020-12-31,,USD
UTMD,Utah Medical Products Inc,2021-04-21,2021-03-31,,USD
UTX,UTX,2021-01-26,2020-12-31,,USD
UVE,Universal Insurance Holdings Inc,2021-03-01,2020-12-31,0.03,USD
UVSP,Univest Financial Corp,2021-01-27,2020-12-31,0.52,USD
UVV,Universal Corp,2021-02-04,2020-12-31,,USD
V,Visa Inc - Class A,2021-01-28,2020-12-31,1.28,USD
VAC,Marriott Vacations Worldwide Corp,2021-02-24,2020-12-31,0.04,USD
VAL,VAL,2021-02-18,2021-01-31,,USD
VALPQ,VALPQ,2021-02-18,2020-12-31,-3.47,USD
VALU,Value Line Inc,2021-03-10,2021-01-31,,USD
VAR,Varian Medical Systems Inc,2021-01-26,2020-12-31,1.1,USD
VBLT,Vascular Biogenics Ltd,2021-03-17,2020-12-31,-0.14,USD
VBTX,Veritex Holdings Inc,2021-01-26,2020-12-31,0.45,USD
VC,Visteon Corp,2021-02-18,2020-12-31,1.17,USD
VCEL,Vericel Corp,2021-02-24,2020-12-31,0.2,USD
VCTR,Victory Capital Holdings Inc - Class A,2021-02-10,2020-12-31,1,USD
VCYT,Veracyte Inc,2021-02-25,2020-12-31,-0.11,USD
VECO,Veeco Instruments Inc,2021-02-11,2020-12-31,0.3,USD
VEEV,Veeva Systems Inc - Class A,2021-03-01,2021-01-31,0.68,USD
VER,VEREIT Inc,2021-02-24,2020-12-31,0.22,USD
VFC,VF Corp,2021-01-27,2020-12-31,0.89,USD
VG,Vonage Holdings Corp,2021-02-16,2020-12-31,0.05,USD
VGR,Vector Group Ltd,2021-02-26,2020-12-31,0.17,USD
VHI,Valhi Inc,2021-03-09,2020-12-31,,USD
VIAC,ViacomCBS Inc - Class B,2021-02-18,2020-12-31,1.01,USD
VIACA,ViacomCBS Inc Class A,2021-02-18,2020-12-31,,USD
VIAV,Viavi Solutions Inc,2021-02-02,2020-12-31,0.19,USD
VICI,VICI Properties Inc,2021-02-18,2020-12-31,0.48,USD
VICR,Vicor Corp,2021-02-25,2020-12-31,0.17,USD
VICR,Vicor Corp,2021-04-21,2021-03-31,,USD
VIPS,Vipshop Holdings Ltd ADR,2021-03-03,2020-12-31,,CNY
VIRT,Virtu Financial Inc Class A,2021-02-11,2020-12-31,0.78,USD
VIVO,Meridian Bioscience Inc,2021-02-05,2020-12-31,0.4,USD
VLGEA,Village Super Market Inc - Class A,2021-03-03,2021-01-31,,USD
VLO,Valero Energy Corp,2021-01-28,2020-12-31,-1.4,USD
VLY,Valley National Bancorp,2021-01-28,2020-12-31,0.26,USD
VLYPP,Valley National Bancorp 625 FixedtoFloating Rate Series A NonCumulative Perpetual Preferred Stock,2021-01-28,2020-12-31,,USD
VMC,Vulcan Materials Company,2021-02-16,2020-12-31,0.98,USD
VMI,Valmont Industries Inc,2021-02-17,2020-12-31,1.79,USD
VMI,Valmont Industries Inc,2021-04-20,2021-03-31,,USD
VMW,Vmware Inc Class A,2021-02-25,2021-01-31,2.05,USD
VNDA,Vanda Pharmaceuticals Inc,2021-02-23,2020-12-31,0.14,USD
VNE,Veoneer Inc,2021-02-03,2020-12-31,-0.87,USD
VNET,21Vianet Group Inc,2021-03-02,2020-12-31,-1.76,CNY
VNO,Vornado Realty Trust,2021-02-16,2020-12-31,-0.12,USD
VNOM,Viper Energy Partners LP,2021-02-22,2020-12-31,-0.02,USD
VNRX,VolitionRX Ltd,2021-02-18,2020-12-31,-0.1,USD
VNTR,Venator Materials PLC,2021-02-22,2020-12-31,-0.14,USD
VOYA,Voya Financial Inc,2021-02-09,2020-12-31,1.43,USD
VRA,Vera Bradley Inc,2021-03-10,2021-02-28,0.39,USD
VRNS,Varonis Systems Inc,2021-02-08,2020-12-31,0.12,USD
VRNT,Verint Systems Inc,2021-03-29,2021-01-31,0.79,USD
VRRM,Verra Mobility Corp - Class A,2021-03-02,2020-12-31,0.01,USD
VRSK,Verisk Analytics Inc,2021-02-16,2020-12-31,1.3,USD
VRSN,Verisign Inc,2021-02-11,2020-12-31,1.29,USD
VRSN,Verisign Inc,2021-04-21,2021-03-31,,USD
VRTS,Virtus Investment Partners Inc,2021-01-29,2020-12-31,4.93,USD
VRTU,Virtusa Corp,2021-02-04,2020-12-31,0.62,USD
VRTV,Veritiv Corp,2021-02-25,2020-12-31,-0.73,USD
VRTX,Vertex Pharmaceuticals Inc,2021-01-28,2020-12-31,2.57,USD
VSAT,Viasat Inc,2021-02-04,2020-12-31,-0.01,USD
VSEC,VSE Corp,2021-02-25,2020-12-31,0.54,USD
VSH,Vishay Intertechnology,2021-02-09,2020-12-31,0.28,USD
VSLR,VSLR,2021-03-08,2020-12-31,,USD
VST,Vistra Corp,2021-02-26,2020-12-31,0.69,USD
VSTO,Vista Outdoor Inc,2021-02-04,2020-12-31,0.64,USD
VTR,Ventas Inc,2021-02-18,2020-12-31,0.06,USD
VTVT,vTv Therapeutics Inc Class A,2021-02-18,2020-12-31,-0.05,USD
VVI,Viad Corp,2021-02-11,2020-12-31,-1.73,USD
VVUS,VVUS,2021-03-01,2020-12-31,,USD
VVV,Valvoline Inc,2021-02-01,2020-12-31,0.36,USD
VZ,Verizon Communications Inc,2021-01-26,2020-12-31,1.17,USD
VZ,Verizon Communications Inc,2021-04-21,2021-03-31,,USD
W,Wayfair Inc Class A,2021-02-26,2020-12-31,0.8,USD
WAB,Westinghouse Air Brake Technologies Corp,2021-02-16,2020-12-31,1.03,USD
WABC,Westamerica Bancorporation,2021-04-14,2021-03-31,,USD
WAFD,Washington Federal Inc,2021-04-19,2021-03-31,0.45,USD
WAL,Western Alliance Bancorp,2021-04-14,2021-03-31,,USD
WASH,Washington Trust Bancorp,2021-01-27,2020-12-31,0.97,USD
WAT,Waters Corp,2021-02-02,2020-12-31,2.87,USD
WB,Weibo Corp,2021-02-24,2020-12-31,0.75,USD
WBA,Walgreens Boots Alliance Inc,2021-03-31,2021-02-28,1.12,USD
WBC,WBC,2021-02-19,2020-12-31,,USD
WBS,Webster Financial Corp,2021-04-19,2021-03-31,,USD
WCC,Wesco International Inc,2021-02-09,2020-12-31,1.37,USD
WD,Walker & Dunlop Inc,2021-02-04,2020-12-31,1.34,USD
WDAY,Workday Inc Class A,2021-02-25,2021-01-31,0.55,USD
WDC,Western Digital Corp,2021-01-28,2020-12-31,0.54,USD
WDFC,WD-40 Company,2021-04-07,2021-02-28,1.32,USD
WDR,Waddell & Reed Financial Inc - Class A,2021-02-02,2020-12-31,0.46,USD
WEC,WEC Energy Group Inc,2021-01-28,2020-12-31,0.73,USD
WELL,Welltower Inc,2021-02-10,2020-12-31,0.19,USD
WEN,The Wendys Company,2021-02-24,2020-12-31,0.18,USD
WERN,Werner Enterprises Inc,2021-02-04,2020-12-31,0.78,USD
WES,Western Midstream Partners LP,2021-02-25,2020-12-31,0.57,USD
WETF,Wisdomtree Investments Inc,2021-01-29,2020-12-31,0.05,USD
WEX,WEX Inc,2021-02-11,2020-12-31,1.46,USD
WFC,Wells Fargo & Company,2021-04-14,2021-03-31,,USD
WFTLF,WFTLF,2021-02-18,2020-12-31,-1.38,USD
WGO,Winnebago Industries Inc,2021-03-23,2021-02-28,1.38,USD
WH,Wyndham Hotels & Resorts Inc,2021-02-10,2020-12-31,0.04,USD
WHD,Cactus Inc - Class A,2021-03-01,2020-12-31,0.06,USD
WHF,WhiteHorse Finance Inc,2021-03-01,2020-12-31,0.31,USD
WHG,Westwood Holdings Group Inc,2021-02-10,2020-12-31,,USD
WHR,Whirlpool Corp,2021-01-27,2020-12-31,6.03,USD
WHR,Whirlpool Corp,2021-04-21,2021-03-31,,USD
WIFI,Boingo Wireless Inc,2021-03-01,2020-12-31,-0.07,USD
WILC,G WilliFood International Ltd,2021-03-17,2020-12-31,,ILS
WINA,Winmark Corporation,2021-02-24,2020-12-31,,USD
WINA,Winmark Corporation,2021-04-12,2021-03-31,,USD
WING,Wingstop Inc,2021-02-17,2020-12-31,0.23,USD
WIX,Wix.com Ltd,2021-02-18,2020-12-31,-0.12,USD
WK,Workiva Inc,2021-02-18,2020-12-31,-0.01,USD
WLFC,Willis Lease Finance Corp,2021-03-09,2020-12-31,,USD
WLK,Westlake Chemical Corp,2021-02-16,2020-12-31,0.67,USD
WLKP,Westlake Chemical Partners LP,2021-02-16,2020-12-31,0.51,USD
WLL,Whiting Petroleum Corp (New),2021-02-25,2020-12-31,-0.18,USD
WLTW,Willis Towers Watson Public Ltd Company,2021-02-09,2020-12-31,5.04,USD
WM,Waste Management Inc,2021-02-18,2020-12-31,1.09,USD
WMB,Williams Cos Inc,2021-02-17,2020-12-31,0.31,USD
WMC,Western Asset Mortgage Capital Corp,2021-03-02,2020-12-31,0.08,USD
WMG,Warner Music Group Corp - Class A,2021-01-29,2020-12-31,0.18,USD
WMGI,WMGI,2021-02-22,2020-12-31,,USD
WMK,Weis Markets Inc,2021-03-08,2020-12-31,,USD
WMS,Advanced Drainage Systems Inc,2021-02-04,2020-12-31,0.47,USD
WMT,Walmart Inc,2021-02-18,2021-01-31,1.5,USD
WNC,Wabash National Corp,2021-02-03,2020-12-31,0.01,USD
WNEB,Western New England Bancorp Inc,2021-01-26,2020-12-31,0.09,USD
WNS,WNS Holdings Ltd,2021-04-21,2021-03-31,,USD
WOR,Worthington Industries Inc,2021-03-24,2021-02-28,1.12,USD
WORK,Slack Technologies Inc - Class A,2021-03-10,2021-01-31,-0.03,USD
WPC,W. P. Carey Inc,2021-02-19,2020-12-31,0.46,USD
WPG,Washington Prime Group Inc,2021-02-24,2020-12-31,-2.07,USD
WPX,WPX Energy Inc,2021-02-24,2020-12-31,0.09,USD
WRB,W.R. Berkley Corp,2021-01-26,2020-12-31,0.79,USD
WRB,W.R. Berkley Corp,2021-04-19,2021-03-31,,USD
WRE,Washington Real Estate Investment Trust,2021-02-11,2020-12-31,-0.04,USD
WRE,Washington Real Estate Investment Trust,2021-04-20,2021-03-31,,USD
WRI,Weingarten Realty Investors,2021-02-17,2020-12-31,0.11,USD
WRK,WestRock Company,2021-01-28,2020-12-31,0.54,USD
WRLD,World Acceptance Corp,2021-01-28,2020-12-31,0.69,USD
WSBC,Wesbanco Inc,2021-01-26,2020-12-31,0.6,USD
WSBF,Waterstone Financial Inc,2021-01-29,2020-12-31,0.75,USD
WSC,WillScot Mobile Mini Holdings Corp,2021-03-01,2020-12-31,0.18,USD
WSFS,WSFS Financial Corp,2021-01-25,2020-12-31,0.91,USD
WSM,Williams-Sonoma Inc,2021-03-16,2021-01-31,3.31,USD
WSO,Watsco Inc - Class A,2021-02-11,2020-12-31,0.98,USD
WSO,Watsco Inc - Class A,2021-04-21,2021-03-31,,USD
WSR,Whitestone REIT,2021-02-24,2020-12-31,0.03,USD
WST,West Pharmaceutical Services Inc,2021-02-11,2020-12-31,1.12,USD
WST,West Pharmaceutical Services Inc,2021-04-21,2021-03-31,,USD
WTBA,West Bancorp Inc,2021-01-28,2020-12-31,0.43,USD
WTBA,West Bancorp Inc,2021-04-21,2021-03-31,,USD
WTFC,Wintrust Financial Corp,2021-04-19,2021-03-31,,USD
WTFCM,Wintrust Financial Corp,2021-04-20,2021-03-31,,USD
WTFCP,,2021-04-19,2021-03-31,,USD
WTI,W & T Offshore Inc,2021-03-02,2020-12-31,-0.26,USD
WTM,White Mountains Insurance Group Ltd,2021-02-03,2020-12-31,113.04,USD
WTRG,Essential Utilities Inc,2021-02-24,2020-12-31,0.45,USD
WTS,Watts Water Technologies Inc Class A,2021-02-08,2020-12-31,1.01,USD
WU,Western Union Company,2021-02-09,2020-12-31,0.42,USD
WUBA,WUBA,2021-03-09,2020-12-31,,USD
WW,WW International Inc,2021-02-23,2021-01-31,0.32,USD
WWD,Woodward Inc,2021-02-01,2020-12-31,0.68,USD
WWE,World Wrestling Entertainment Inc - Class A,2021-02-04,2020-12-31,0.33,USD
WWE,World Wrestling Entertainment Inc - Class A,2021-04-21,2021-03-31,,USD
WWR,Westwater Resources Inc,2021-02-16,2020-12-31,,USD
WWW,Wolverine World Wide Inc,2021-02-23,2020-12-31,0.17,USD
WWW,Wolverine World Wide Inc,2021-04-20,2021-03-31,,USD
WY,Weyerhaeuser Company,2021-01-29,2020-12-31,0.43,USD
WYND,Wyndham Destinations Inc,2021-02-24,2020-12-31,0.6,USD
WYNN,Wynn Resorts Ltd,2021-02-04,2020-12-31,-2.3,USD
X,United States Steel Corp,2021-01-28,2020-12-31,-0.59,USD
XAN,Exantas Capital Corp,2021-03-01,2020-12-31,0.07,USD
XBIT,XBiotech Inc,2021-03-15,2020-12-31,,USD
XEC,Cimarex Energy Company,2021-02-17,2020-12-31,0.61,USD
XEL,Xcel Energy Inc,2021-01-28,2020-12-31,0.55,USD
XENT,Intersect ENT Inc,2021-03-09,2020-12-31,-0.32,USD
XHR,Xenia Hotels Resorts Inc,2021-03-01,2020-12-31,-2.23,USD
XLNX,Xilinx Inc,2021-01-26,2020-12-31,0.68,USD
XLNX,Xilinx Inc,2021-04-20,2021-03-31,,USD
XLRN,Acceleron Pharma Inc,2021-02-25,2020-12-31,-0.57,USD
XNCR,Xencor Inc,2021-02-24,2020-12-31,-0.36,USD
XOG,Extraction Oil & Gas Inc - New,2021-03-03,2020-12-31,,USD
XOGAQ,XOGAQ,2021-03-03,2020-12-31,-0.27,USD
XOM,Exxon Mobil Corp,2021-02-02,2020-12-31,0.01,USD
XON,XON,2021-03-01,2020-12-31,,USD
XONE,ExOne Company,2021-03-10,2020-12-31,-0.16,USD
XPER,Xperi Holding Corp,2021-02-16,2020-12-31,1.84,USD
XPO,XPO Logistics Inc,2021-02-08,2020-12-31,0.66,USD
XRAY,DENTSPLY Sirona Inc,2021-03-01,2020-12-31,0.64,USD
XRX,Xerox Holdings Corp,2021-01-26,2020-12-31,0.61,USD
XYL,Xylem Inc,2021-02-04,2020-12-31,0.68,USD
Y,Alleghany Corp,2021-02-17,2020-12-31,0.51,USD
YELP,Yelp Inc,2021-02-11,2020-12-31,,USD
YETI,YETI Holdings Inc,2021-02-11,2020-12-31,0.61,USD
YEXT,Yext Inc,2021-03-03,2021-01-31,-0.08,USD
YI,111 Inc,2021-03-10,2020-12-31,,CNY
YNDX,Yandex NV,2021-02-12,2020-12-31,0.16,RUB
YORW,York Water Company,2021-03-08,2020-12-31,0.26,USD
YRCW,YRC Worldwide Inc,2021-02-02,2020-12-31,-0.25,USD
YRD,Yiren Digital Ltd,2021-03-23,2020-12-31,,CNY
YUM,Yum Brands Inc,2021-02-04,2020-12-31,1.01,USD
YUMC,Yum China Holdings Inc,2021-02-03,2020-12-31,0.26,USD
YVR,Liquid Media Group Ltd,2021-02-26,2020-11-30,,CAD
YY,YY,2021-03-01,2020-12-31,1.25,CNY
ZAGG,Zagg Inc,2021-03-09,2020-12-31,0.43,USD
ZAYO,ZAYO,2021-02-02,2020-12-31,,USD
ZBH,Zimmer Biomet Holdings Inc,2021-02-05,2020-12-31,2.08,USD
ZBRA,Zebra Technologies Corp Class A,2021-02-11,2020-12-31,3.8,USD
